[INFO] | 2023-07-06 06:37:36 AM | analyzer.OwnerManager_4 | Analysis started at: 2023-07-06 06:37:36 AM
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Value Range Analysis took 0.006725 seconds
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Value Range Analysis finished
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Dependency detection started!
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Dependency detection finished!
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Static Analysis took 0.825362 seconds
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Dependency does not exist
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Analysis finished!
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Analysis took 0.825509 seconds
[INFO] | 2023-07-06 06:37:37 AM | analyzer.OwnerManager_4 | Analysis finished at: 2023-07-06 06:37:37 AM
