[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Analysis started at: 2023-07-06 06:51:22 AM
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Version constraints: ['^0.5.0']
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | solc version: v0.5.0
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Callgraph generation started!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Callgraph generation finished!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Interprocedural CFG generation started!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Interprocedural CFG generation finished!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Storage dependency graph generation started!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Storage dependency graph generation finished!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Value Range Analysis started
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Generating return summary for has
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Return summary generated for has
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Processed function has
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Generating return summary for add
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Return summary generated for add
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Processed function add
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Generating return summary for remove
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Return summary generated for remove
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Processed function remove
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Value Range Analysis took 0.000602 seconds
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Value Range Analysis finished
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Dependency detection started!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Dependency detection finished!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Static Analysis took 0.236489 seconds
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Dependency does not exist
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Analysis finished!
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Analysis took 0.236629 seconds
[INFO] | 2023-07-06 06:51:22 AM | analyzer.Roles_9 | Analysis finished at: 2023-07-06 06:51:22 AM
