[INFO] | 2023-07-06 06:37:39 AM | analyzer.OwnerManager_6 | Analysis started at: 2023-07-06 06:37:39 AM
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Generating return summary for authorized
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Return summary generated for authorized
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | State variable assignement do not exist
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Processed function authorized
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Generating return summary for swapOwner
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Return summary generated for swapOwner
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Range graph generated
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Processed function swapOwner
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Generating return summary for changeThreshold
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Return summary generated for changeThreshold
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Range graph generated
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Processed function changeThreshold
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Generating return summary for addOwnerWithThreshold
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Return summary generated for addOwnerWithThreshold
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Range graph generated
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Processed function addOwnerWithThreshold
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Generating return summary for removeOwner
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Return summary generated for removeOwner
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Range graph generated
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Processed function removeOwner
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Value Range Analysis took 0.006923 seconds
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Value Range Analysis finished
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Dependency detection started!
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Dependency detection finished!
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Static Analysis took 0.861394 seconds
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Dependency does not exist
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Analysis finished!
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Analysis took 0.861538 seconds
[INFO] | 2023-07-06 06:37:40 AM | analyzer.OwnerManager_6 | Analysis finished at: 2023-07-06 06:37:40 AM
