[INFO] | 2023-07-06 06:51:15 AM | analyzer.Roles_3 | Analysis started at: 2023-07-06 06:51:15 AM
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Version constraints: ['^0.5.0']
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | solc version: v0.5.0
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Callgraph generation started!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Callgraph generation finished!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Interprocedural CFG generation started!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Interprocedural CFG generation finished!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Storage dependency graph generation started!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Storage dependency graph generation finished!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Value Range Analysis started
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Generating return summary for has
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Return summary generated for has
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Processed function has
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Generating return summary for add
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Return summary generated for add
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Processed function add
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Generating return summary for remove
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Return summary generated for remove
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Processed function remove
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Value Range Analysis took 0.000630 seconds
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Value Range Analysis finished
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Dependency detection started!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Dependency detection finished!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Static Analysis took 0.245564 seconds
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Dependency does not exist
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Analysis finished!
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Analysis took 0.245705 seconds
[INFO] | 2023-07-06 06:51:16 AM | analyzer.Roles_3 | Analysis finished at: 2023-07-06 06:51:16 AM
