[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Analysis started at: 2023-07-06 07:24:00 AM
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Version constraints: ['^0.4.24']
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | solc version: v0.4.24
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Callgraph generation started!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Callgraph generation finished!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Interprocedural CFG generation started!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Interprocedural CFG generation finished!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Storage dependency graph generation started!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Storage dependency graph generation finished!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Value Range Analysis started
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Range graph generated
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Processed function slitherConstructorConstantVariables
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Generating return summary for toUint64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Return summary generated for toUint64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | State variable assignement do not exist
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Processed function toUint64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Generating return summary for getBlockNumber
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Return summary generated for getBlockNumber
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | State variable assignement do not exist
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Processed function getBlockNumber
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Generating return summary for getTimestamp
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Return summary generated for getTimestamp
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | State variable assignement do not exist
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Processed function getTimestamp
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Generating return summary for getBlockNumber64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Return summary generated for getBlockNumber64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | State variable assignement do not exist
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Processed function getBlockNumber64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Generating return summary for getTimestamp64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Return summary generated for getTimestamp64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | State variable assignement do not exist
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Processed function getTimestamp64
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Value Range Analysis took 0.001403 seconds
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Value Range Analysis finished
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Dependency detection started!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Dependency detection finished!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Static Analysis took 0.196033 seconds
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Dependency does not exist
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Symbolic execution is not needed!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Analysis finished!
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Analysis took 0.196180 seconds
[INFO] | 2023-07-06 07:24:00 AM | analyzer.TimeHelpers_6 | Analysis finished at: 2023-07-06 07:24:00 AM
