[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Analysis started at: 2023-07-06 06:51:18 AM
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Version constraints: ['^0.5.0']
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | solc version: v0.5.0
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Callgraph generation started!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Callgraph generation finished!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Interprocedural CFG generation started!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Interprocedural CFG generation finished!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Storage dependency graph generation started!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Storage dependency graph generation finished!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Value Range Analysis started
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Generating return summary for has
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Return summary generated for has
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Processed function has
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Generating return summary for add
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Return summary generated for add
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Processed function add
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Generating return summary for remove
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Return summary generated for remove
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Processed function remove
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Value Range Analysis took 0.000714 seconds
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Value Range Analysis finished
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Dependency detection started!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Dependency detection finished!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Static Analysis took 0.236456 seconds
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Dependency does not exist
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Analysis finished!
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Analysis took 0.236593 seconds
[INFO] | 2023-07-06 06:51:18 AM | analyzer.Roles_5 | Analysis finished at: 2023-07-06 06:51:18 AM
