[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Analysis started at: 2023-07-06 06:51:11 AM
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Version constraints: ['^0.5.0']
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | solc version: v0.5.0
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Callgraph generation started!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Callgraph generation finished!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Interprocedural CFG generation started!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Interprocedural CFG generation finished!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Storage dependency graph generation started!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Storage dependency graph generation finished!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Value Range Analysis started
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Generating return summary for has
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Return summary generated for has
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Processed function has
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Generating return summary for add
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Return summary generated for add
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Processed function add
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Generating return summary for remove
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Return summary generated for remove
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Processed function remove
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Value Range Analysis took 0.000746 seconds
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Value Range Analysis finished
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Dependency detection started!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Dependency detection finished!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Static Analysis took 0.237837 seconds
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Dependency does not exist
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Analysis finished!
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Analysis took 0.237982 seconds
[INFO] | 2023-07-06 06:51:11 AM | analyzer.Roles_16 | Analysis finished at: 2023-07-06 06:51:11 AM
