Filename,Label,Value
./input/DB2/0x039963c07e62eb7af39eeeb871cb2de9cbc65d78.sol,True,1.6466559525579214
./input/DB2/0x0459ebad0ba09901fda1441ee72e6cb664257f61.sol,True,1.6015664599835873
./input/DB2/0x05f49e3e0a27efa05d60c19cd8f0ecc951d3717e.sol,True,122.81032305024564
./input/DB2/0x0da76de0916ef2da3c58a97e4d09d501c56a9f15.sol,True,2.57902199216187
./input/DB2/0x0eb68f34efa0086e4136bca51fc4d0696580643e.sol,True,1.0821903422474861
./input/DB2/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,True,1.5624047722667456
./input/DB2/0x2a98d8fc14b31b346ff6c56dc2a252c434f628f2.sol,True,1.0144779775291681
./input/DB2/0x3023868433f6086cd8ce0c4083fe2e11b37ce0b7.sol,True,2.0457482635974884
./input/DB2/0x33813c2f2aab62ac88c234858a1f08448424828f.sol,True,3.123555777594447
./input/DB2/0x4c67b3db1d4474c0ebb2db8bec4e345526d9e2fd.sol,True,1.8676608949899673
./input/DB2/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,True,1.6215257234871387
./input/DB2/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,True,1.6138165015727282
./input/DB2/0x79ad73567e7f9a5b4a2d28264f78aff9d971cf14.sol,True,2.1572143137454987
./input/DB2/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,True,1.5797488037496805
./input/DB2/0x7c4393ee129d7856b5bd765c2d20b66f464ccd0f.sol,False,0.8242030330002308
./input/DB2/0x85179ac15aa94e3ca32dd1cc04664e9bb0062115.sol,True,1.614634707570076
./input/DB2/0x8c7777c45481dba411450c228cb692ac3d550344.sol,True,1.5735150650143623
./input/DB2/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,True,2.5846173260360956
./input/DB2/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,True,1.5494134537875652
./input/DB2/0x95d34980095380851902ccd9a1fb4c813c2cb639.sol,True,1.5659552216529846
./input/DB2/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,True,1.6385412905365229
./input/DB2/0x9902211b5d4bd822594e6f052637bf36515ac9a7.sol,True,2.262853978201747
./input/DB2/0x9a156f934c3542ef6a4443ce9a91d2d768fc01c1.sol,False,58.62142294086516
./input/DB2/0xa4c63e8b05df7db85db0ad37f8064f92338a2422.sol,True,1.487359320744872
./input/DB2/0xa5d6accc5695327f65cbf38da29198df53efdcf0.sol,True,1.4538366757333279
./input/DB2/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,True,1.5092362556606531
./input/DB2/0xb4c05e6e4cdb07c15095300d96a5735046eef999.sol,True,1.4545403681695461
./input/DB2/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,True,1.4521723855286837
./input/DB2/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,True,0.9981102533638477
./input/DB2/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,True,1.5724404212087393
./input/DB2/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,True,1.5667788591235876
./input/DB2/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,True,1.6476382464170456
./input/DB2/0xc213dc998b6c0d9c51f9cc72240596e1dd684ec7.sol,True,1.0638678781688213
./input/DB2/0xcef76ac06ee4dfaca24feaf000cd44cf43f30ce0.sol,True,1.6184201315045357
./input/DB2/0xd116d1349c1382b0b302086a4e4219ae4f8634ff.sol,True,1.5707051306962967
./input/DB2/0xdd17afae8a3dd1936d1113998900447ab9aa9bc0.sol,True,1.6265826113522053
./input/DB2/0xe0b0831d52d970298fe4a9dd4fe3f22bcd130fae.sol,True,2.588322091847658
./input/DB2/0xe610af01f92f19679327715b426c35849c47c657.sol,True,1.623085342347622
./input/DB2/0xf281bad74a5a549ceced85dad57f47a671b07e51.sol,True,1.5764265675097704
./input/DB2/0xf6a1fa796cfbdcc4adb08dbf634438fb35561d8d.sol,False,1.0118869189172983
./input/DB2/0xf6dbe88ba55f1793ff0773c9b1275300f830914f.sol,True,2.1700462624430656
