filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
all_contract/BalanceSheet_1.sol,BalanceSheet_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401588.8151886,12.379369974136353,0,{},{},{solc error},{exception (AttributeError: 'NoneType' object has no attribute 'result')}
all_contract/BandPriceFeed_1.sol,BandPriceFeed_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688402631.5458503,24.449568033218384,0,{},{},{solc error},{exception (AttributeError: 'NoneType' object has no attribute 'result')}
all_contract/Bank_1.sol,Bank_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688402689.0327022,311.6111340522766,,{},{},{},{DOCKER_TIMEOUT}
all_contract/BasicMathLib_1.sol,BasicMathLib_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401588.0413258,17.20840859413147,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/BorrowerOperations_1.sol,BorrowerOperations_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401677.7798986,312.0714874267578,,{},{},{},{DOCKER_TIMEOUT}
all_contract/BorrowerOperations_2.sol,BorrowerOperations_2.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401681.5512254,311.86887860298157,,{},{},{},{DOCKER_TIMEOUT}
all_contract/BorrowerOperations_3.sol,BorrowerOperations_3.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400012.4739192,312.581271648407,,{},{},{},{DOCKER_TIMEOUT}
all_contract/BrickblockAccount_1.sol,BrickblockAccount_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401273.3819966,311.96510887145996,,{},{},{},{DOCKER_TIMEOUT}
all_contract/BridgeValidators_1.sol,BridgeValidators_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400969.2689426,312.39997482299805,,{},{},{},"{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/Brokerage_1.sol,Brokerage_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401445.4825056,32.29778170585632,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/BurnableToken_1.sol,BurnableToken_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401935.339489,312.2142131328583,,{},{},{},"{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/CGUToken_1.sol,CGUToken_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401648.2554934,311.79924750328064,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CGUToken_2.sol,CGUToken_2.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399358.8208282,315.4418475627899,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CapperRole_1.sol,CapperRole_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401614.78676,3.324122190475464,0,{},{},{},{}
all_contract/ChainlinkAdapter_1.sol,ChainlinkAdapter_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401654.0285974,53.58806490898132,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/CollateralsWallet_1.sol,CollateralsWallet_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400664.210183,311.8735156059265,,{},{},{},"{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/Collaterals_t_1.sol,Collaterals_t_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688402379.5276866,311.6514322757721,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CommunityVault_1.sol,CommunityVault_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399024.2800977,318.68673634529114,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CommunityVault_2.sol,CommunityVault_2.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401917.6119685,311.9571261405945,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CompHelper_1.sol,CompHelper_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400077.7998824,311.7257733345032,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CompHelper_2.sol,CompHelper_2.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400983.7166045,311.6632695198059,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CompHelper_3.sol,CompHelper_3.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399024.2710712,322.1813681125641,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CompHelper_4.sol,CompHelper_4.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399671.9617484,318.5054814815521,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CompHelper_5.sol,CompHelper_5.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399045.2744355,313.54542231559753,,{},{},{},{DOCKER_TIMEOUT}
all_contract/ConsiderationPure_1.sol,ConsiderationPure_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401917.0597456,13.244383811950684,0,{},{},{solc error},{exception (AttributeError: 'NoneType' object has no attribute 'result')}
all_contract/Consideration_1.sol,Consideration_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400686.474545,13.47561526298523,0,{},{},{solc error},{exception (AttributeError: 'NoneType' object has no attribute 'result')}
all_contract/Controller_1.sol,Controller_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399996.3574822,312.880517244339,,{},{},{},{DOCKER_TIMEOUT}
all_contract/Controller_2.sol,Controller_2.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401582.5123007,311.68845772743225,,{},{},{},{DOCKER_TIMEOUT}
all_contract/Controller_3.sol,Controller_3.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688400679.277523,311.7872850894928,,{},{},{},{DOCKER_TIMEOUT}
all_contract/CurveAMO_1.sol,CurveAMO_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688401594.046533,311.65652203559875,,{},{},{},{DOCKER_TIMEOUT}
all_contract/DFCollateral_1.sol,DFCollateral_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399418.2726011,311.52657318115234,,{},{},{},"{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
all_contract/DFEngineV2_1.sol,DFEngineV2_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399024.262622,321.7135200500488,,{},{},{},{DOCKER_TIMEOUT}
all_contract/DFStore_1.sol,DFStore_1.sol,manticore-0.3.7,solidity,2022/11/17,20230703_1543,1688399035.097499,317.0447578430176,,{},{},{},{DOCKER_TIMEOUT}
