[INFO] | 2023-07-06 06:37:27 AM | analyzer.OwnerManager_19 | Analysis started at: 2023-07-06 06:37:27 AM
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Range graph generated
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Processed function removeOwner
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Value Range Analysis took 0.006655 seconds
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Value Range Analysis finished
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Dependency detection started!
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Dependency detection finished!
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Static Analysis took 0.821884 seconds
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Dependency does not exist
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Analysis finished!
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Analysis took 0.822029 seconds
[INFO] | 2023-07-06 06:37:28 AM | analyzer.OwnerManager_19 | Analysis finished at: 2023-07-06 06:37:28 AM
