[INFO] | 2023-07-06 06:37:31 AM | analyzer.OwnerManager_20 | Analysis started at: 2023-07-06 06:37:31 AM
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Version constraints: ['^0.5.0']
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | solc version: v0.5.0
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Callgraph generation started!
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Callgraph generation finished!
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Interprocedural CFG generation started!
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Interprocedural CFG generation finished!
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Storage dependency graph generation started!
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Storage dependency graph generation finished!
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Value Range Analysis started
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Generating return summary for slitherConstructorConstantVariables
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Return summary generated for slitherConstructorConstantVariables
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Range graph generated
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Processed function slitherConstructorConstantVariables
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Generating return summary for setupOwners
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Return summary generated for setupOwners
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Range graph generated
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Processed function setupOwners
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Generating return summary for getThreshold
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Return summary generated for getThreshold
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | State variable assignement do not exist
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Processed function getThreshold
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Generating return summary for isOwner
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Return summary generated for isOwner
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | State variable assignement do not exist
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Processed function isOwner
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Generating return summary for getOwners
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Return summary generated for getOwners
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | State variable assignement do not exist
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Processed function getOwners
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Generating return summary for authorized
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Return summary generated for authorized
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | State variable assignement do not exist
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Processed function authorized
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Generating return summary for swapOwner
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Return summary generated for swapOwner
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Range graph generated
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Processed function swapOwner
[INFO] | 2023-07-06 06:37:32 AM | analyzer.OwnerManager_20 | Generating return summary for changeThreshold
