[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Analysis started at: 2023-07-06 06:51:19 AM
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Version constraints: ['^0.5.0']
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | solc version: v0.5.0
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Callgraph generation started!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Callgraph generation finished!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Interprocedural CFG generation started!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Interprocedural CFG generation finished!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Storage dependency graph generation started!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Storage dependency graph generation finished!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Value Range Analysis started
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Generating return summary for has
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Return summary generated for has
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Processed function has
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Generating return summary for add
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Return summary generated for add
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Processed function add
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Generating return summary for remove
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Return summary generated for remove
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | State variable assignement do not exist
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Processed function remove
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Value Range Analysis took 0.000612 seconds
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Value Range Analysis finished
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Dependency detection started!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Dependency detection finished!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Static Analysis took 0.239718 seconds
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Dependency does not exist
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Analysis finished!
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Analysis took 0.239861 seconds
[INFO] | 2023-07-06 06:51:19 AM | analyzer.Roles_6 | Analysis finished at: 2023-07-06 06:51:19 AM
